No1_D[m]	No2_L/D	No3_alpha	No4_rhoL	No5_rhot	No6_dL[mm]	No7_fy[MPa]	No8_fc[MPa]	No9_epsilonC	No10_XL	No11_Xt
1.1219223	7.1113591	0.2314542	0.0253920	0.0029865	35.0920801	484.6168024	38.0813480	0.0023577	0.0298446	0.0769918
0.8637434	1.4960205	0.1375823	0.0237628	0.0057376	34.9471571	532.9424273	40.1584179	0.0025974	0.0571907	0.1215160
1.5270750	4.5352280	0.1591126	0.0186949	0.0119592	42.5063502	439.5428865	41.5824375	0.0021813	0.1769824	0.2795061
1.1381724	6.2371586	0.2268502	0.0128292	0.0115443	41.1802593	455.9111106	40.9436181	0.0013396	0.0859922	0.0967418
1.3310710	2.9688693	0.1193807	0.0233424	0.0063962	31.8165386	533.8979870	33.1550277	0.0015885	0.2932031	0.3432736
1.0575588	6.5846928	0.0641199	0.0245968	0.0011821	29.7982923	469.1703820	42.2131973	0.0019730	0.1183527	0.3491314
1.7847937	6.7632028	0.1513924	0.0173789	0.0131373	32.2950887	436.0329957	33.8846148	0.0014641	0.1902337	0.2560858
1.2304553	3.9191459	0.1456634	0.0219519	0.0097378	32.4878683	433.8648314	44.9654246	0.0013154	0.1415168	0.2011974
1.1652072	7.8470680	0.1604886	0.0153550	0.0137884	37.7778498	408.4209998	32.8900001	0.0013632	0.1164923	0.1552277
0.8247609	6.3911681	0.2213980	0.0280157	0.0119467	34.1815812	499.5375663	38.4605324	0.0027539	0.2255886	0.4851982
1.0057164	3.4414800	0.1376174	0.0274107	0.0113444	33.0187168	528.7810483	40.0221426	0.0021817	0.1034927	0.1833572
1.7899958	6.5012462	0.1500934	0.0252995	0.0138919	39.8603441	426.8191321	30.9907734	0.0018498	0.1782963	0.4709171
1.1983311	5.0114929	0.1264747	0.0279170	0.0107033	34.4294180	520.7971960	30.7196568	0.0010934	0.0243540	0.0578512
1.1594981	6.8854026	0.1495039	0.0292066	0.0109961	39.4480869	412.4765923	34.8283434	0.0027193	0.2350200	0.6497703
0.8840353	1.9949701	0.0958811	0.0154675	0.0118510	38.1203642	530.6076131	46.8724809	0.0027260	0.1740241	0.1964467
0.9209904	5.8759394	0.1138974	0.0249740	0.0058455	39.3237540	402.8957716	45.1917598	0.0025053	0.2852093	0.7751601
1.7136452	7.0762206	0.0899261	0.0189915	0.0137731	28.9758056	464.9577324	41.6269989	0.0013327	0.2487489	0.6053264
1.0640785	6.6518442	0.2273547	0.0160407	0.0029230	28.3118540	509.5733845	42.3183563	0.0018423	0.0715716	0.1484863
1.7391905	7.4967549	0.2303333	0.0178461	0.0102375	40.7732141	466.7422573	49.5503601	0.0021148	0.0078816	0.0139283
1.3816179	4.5579908	0.1968250	0.0147178	0.0101954	34.6579504	448.9158928	31.7554991	0.0014974	0.0724930	0.1601475
1.3314890	1.8524670	0.1333177	0.0191363	0.0081936	41.5888637	548.5461605	30.5582963	0.0015592	0.1745983	0.1764170
1.4076436	7.5582626	0.2151292	0.0108479	0.0090019	29.8593385	446.5294676	35.7603915	0.0010543	0.0622599	0.0996765
1.5830233	5.3048635	0.1748089	0.0262084	0.0142822	38.0012625	476.3090652	34.4881399	0.0027979	0.1725138	0.1907133
1.0323497	7.5159006	0.2477859	0.0202701	0.0147005	33.9439806	405.5400562	32.7732098	0.0013106	0.0962375	0.1397011
0.8183771	5.1783003	0.1920099	0.0295436	0.0087973	34.8532973	506.6468998	34.8187515	0.0021798	0.0559426	0.1430970
1.6136727	5.8681260	0.0542927	0.0210285	0.0085121	40.8812561	422.5171445	34.6014656	0.0027011	0.1191442	0.2617597
0.8850884	4.1272148	0.2417563	0.0192162	0.0127993	41.4696349	538.1434472	37.4367558	0.0023262	0.1595011	0.2503367
1.4998942	6.4450009	0.0994934	0.0237001	0.0086768	30.4679776	438.5173713	44.6884942	0.0014223	0.2370095	0.5869694
1.2004127	7.6900307	0.1556289	0.0173374	0.0030246	35.9557546	403.9650916	30.4184365	0.0025539	0.1803158	0.4763959
1.1350050	5.3308460	0.2487561	0.0169752	0.0072115	29.3190804	482.1500680	43.4693516	0.0017890	0.0000731	0.0001620
1.3287514	6.9689804	0.1147863	0.0183505	0.0011709	29.9450794	448.8776238	49.7770496	0.0025245	0.2349242	0.4061001
1.4551196	6.2538081	0.1477064	0.0214706	0.0123378	28.7302282	491.6091740	44.0767928	0.0015860	0.0852570	0.2170367
1.5788922	5.7171514	0.1105400	0.0261425	0.0110453	33.7917185	404.9948826	48.4638964	0.0024190	0.0089459	0.0148368
1.2138121	5.8734553	0.1656035	0.0251827	0.0082393	28.8245550	511.6295288	34.9462449	0.0012656	0.1689031	0.3486269
1.4603449	5.7454216	0.0514390	0.0193847	0.0041387	30.1237878	417.8724408	32.8196020	0.0021989	0.1247040	0.2788956
1.3650637	7.0133189	0.1205103	0.0280809	0.0036123	37.9868554	505.6881859	32.2759067	0.0020731	0.0044494	0.0048358
1.4151431	6.5774843	0.0795769	0.0158310	0.0119557	39.2837213	488.9727159	44.0611927	0.0029985	0.2910463	0.3161188
1.0350881	3.9446864	0.0691576	0.0212295	0.0033189	36.8606139	492.8753078	47.1736117	0.0020100	0.2675699	0.6347878
1.2201211	4.5485770	0.1612579	0.0295233	0.0091261	34.9167220	453.6781734	44.8571090	0.0015870	0.1351757	0.2397622
1.1585698	4.2896194	0.2403485	0.0239658	0.0147160	33.5883402	477.3334521	48.7941897	0.0014278	0.2555619	0.3952765
0.9521475	2.4055741	0.0959371	0.0193098	0.0126737	40.0374909	449.5239225	30.4848388	0.0016931	0.0388864	0.0759460
1.1783044	7.2894366	0.0547004	0.0138454	0.0068260	36.7155046	418.9886266	38.5750820	0.0015587	0.2610179	0.7057707
1.5012410	7.1492541	0.0845587	0.0214299	0.0053724	36.2599202	495.8694812	44.0639061	0.0018374	0.0855555	0.1649639
1.7158173	2.7806054	0.0686846	0.0214002	0.0063430	41.0045371	478.8293239	48.3434356	0.0015610	0.2097953	0.6247426
0.8943120	1.8664574	0.1891594	0.0122873	0.0138659	37.2881005	466.1744202	35.3299834	0.0016928	0.2344864	0.2981533
1.7410507	3.4004935	0.2070021	0.0292081	0.0116879	28.5768970	465.2221713	42.8920532	0.0024713	0.1781936	0.4370283
1.5647251	7.6400241	0.2247602	0.0139985	0.0059160	35.0494783	510.9704988	34.4183062	0.0020314	0.2538242	0.4132688
1.4251390	7.8048377	0.1641420	0.0269066	0.0136007	39.5768977	420.3879749	36.9990712	0.0028219	0.0924561	0.2016002
1.1092690	3.5406912	0.1702172	0.0104842	0.0070249	41.7048361	507.0311865	34.9949786	0.0020793	0.0028149	0.0073867
1.4558583	2.5710696	0.1288833	0.0211689	0.0096165	34.2046392	462.1749782	47.6740089	0.0019859	0.2225856	0.5537899
0.9746025	4.9967870	0.1332389	0.0255906	0.0054360	41.2546455	510.1608353	31.8305284	0.0028365	0.2232183	0.5390076
1.7384491	4.6338879	0.2383290	0.0107835	0.0138087	32.6925247	413.3007946	36.7538646	0.0026579	0.1662447	0.4231270
1.4476921	3.4724989	0.1491147	0.0166399	0.0046151	32.5632985	472.9703394	40.9255568	0.0013416	0.1198214	0.3102088
1.7305551	4.6541921	0.1535909	0.0177216	0.0090701	30.2059697	537.7437323	38.9763454	0.0028119	0.1900066	0.3116513
1.5567669	7.2566663	0.0840990	0.0229377	0.0136409	39.6182036	486.0371210	44.7476043	0.0017628	0.0520989	0.1494123
1.2385836	3.0652279	0.0681034	0.0194086	0.0090469	36.6276248	540.0227972	43.2771495	0.0029717	0.0001213	0.0001914
1.1581467	6.8183417	0.1559904	0.0188972	0.0147230	32.3513234	436.1083247	38.6606333	0.0016672	0.1612397	0.3243446
1.7192986	1.9227490	0.0578335	0.0207447	0.0130243	33.2327192	454.7159818	45.4430503	0.0018506	0.1468474	0.3633347
1.7755545	7.1068883	0.2470146	0.0230190	0.0065713	30.0717367	516.1491287	35.1744782	0.0018198	0.0649650	0.1501421
1.0089071	3.2623995	0.0812488	0.0286098	0.0136177	30.1316268	443.4167926	48.1925232	0.0020897	0.2698879	0.6160665
1.0710110	4.5598599	0.1610038	0.0239716	0.0098232	41.2497246	433.3828886	31.7895159	0.0012907	0.0414165	0.0856161
1.7490317	5.1235140	0.0637828	0.0119031	0.0070948	29.4146077	427.8035189	42.6269557	0.0023849	0.2562385	0.3775888
0.9917876	1.5867986	0.1271797	0.0205244	0.0137050	32.4732684	469.6843316	31.2884574	0.0028882	0.1493202	0.2235423
1.7757261	6.7114623	0.1684155	0.0135045	0.0056943	34.7575279	446.3876916	48.0553254	0.0021498	0.2432146	0.2794995
1.5914570	4.6093153	0.1705220	0.0121839	0.0124140	33.1785029	498.8202634	34.9420193	0.0015773	0.0130890	0.0223850
1.5324090	7.9167077	0.1607275	0.0162843	0.0149759	42.7724339	436.6533457	35.0396802	0.0026856	0.0660980	0.1369530
0.9458032	1.4785086	0.1006032	0.0141697	0.0128864	30.7223117	532.4789957	41.6516315	0.0029967	0.0667843	0.1978677
1.5702374	7.1361047	0.2449364	0.0257029	0.0100272	42.7429376	475.4813852	39.7092653	0.0010415	0.0549988	0.1151894
1.0013479	4.4723643	0.0711778	0.0117909	0.0086347	40.4575396	541.2090583	47.6575305	0.0019214	0.2867034	0.7260651
1.1627379	3.3885862	0.2061145	0.0206732	0.0119825	37.9097763	405.0354951	36.3328590	0.0018330	0.2890000	0.6137038
1.0805466	7.7473106	0.1768834	0.0101661	0.0119931	35.8708051	447.1359319	32.3273943	0.0010221	0.0344105	0.0538599
1.1758017	2.1925941	0.0824260	0.0267848	0.0144311	31.2545969	427.4606479	37.9045136	0.0028815	0.1187310	0.1911845
0.8867898	1.4804640	0.2463722	0.0139735	0.0106765	36.1423569	441.5679242	46.1901591	0.0019842	0.0068431	0.0127120
0.8487075	7.0789581	0.2062703	0.0100201	0.0099632	35.0175806	437.6813297	41.6532355	0.0019485	0.2700509	0.5048171
1.0707290	5.6584186	0.1111237	0.0270541	0.0056728	34.9541683	435.2720203	44.0677180	0.0023566	0.1561839	0.3349331
1.3899026	5.4340045	0.0633817	0.0200237	0.0025118	42.9028222	410.1317949	36.7155948	0.0024401	0.2313984	0.5020240
0.8312855	2.0976898	0.1610775	0.0146805	0.0127007	28.2411388	428.0424720	47.4958493	0.0015929	0.0513305	0.1485750
1.4675490	2.0647300	0.1337092	0.0113760	0.0117242	39.3975695	403.6753000	42.1081358	0.0025443	0.1834263	0.2329943
1.4058905	7.4626103	0.1007937	0.0254573	0.0129740	35.4878309	406.7430498	43.2589368	0.0024081	0.1114620	0.2933818
0.9499712	2.8489653	0.0560916	0.0232071	0.0029670	28.0624833	434.6881605	38.9779553	0.0025032	0.2197969	0.3395756
1.1747210	6.4160802	0.1500846	0.0293234	0.0017870	37.2223051	422.1554456	30.9419901	0.0023025	0.1162814	0.2371039
0.8579295	6.0686611	0.2058496	0.0297083	0.0057545	28.4709351	549.9517487	33.9351349	0.0015603	0.0565340	0.0918317
1.4220529	1.2585967	0.1886332	0.0197519	0.0120993	42.3506283	542.6436934	31.9260276	0.0011400	0.0677120	0.1726675
1.6728911	4.3219334	0.1663951	0.0193239	0.0121071	28.0905990	485.4222617	48.5188211	0.0023829	0.0946272	0.1999135
0.9249138	5.0075380	0.2201917	0.0273669	0.0037208	29.7833432	408.9160253	30.9743927	0.0026247	0.1187305	0.1638377
1.1207920	5.8849554	0.1436621	0.0124386	0.0046044	37.9798507	402.0759988	43.5600874	0.0018874	0.0982713	0.2878248
0.9466001	2.5816836	0.1998593	0.0256578	0.0145898	31.4240447	461.4519491	44.8641333	0.0015929	0.0580201	0.0734138
1.1914949	5.7624164	0.2316338	0.0189599	0.0020863	34.1012884	531.4989427	34.6009046	0.0029770	0.0680220	0.0787847
0.9833479	4.0093027	0.2470483	0.0233632	0.0130024	29.2880094	437.5869966	42.6187493	0.0012852	0.0873475	0.1397778
1.6890741	1.6904929	0.1058562	0.0131947	0.0112464	34.6727987	482.7798761	49.9993671	0.0027011	0.0172485	0.0179418
1.1026425	6.0782041	0.1475512	0.0176974	0.0109623	41.8965841	521.8516922	48.7523906	0.0018876	0.1130397	0.1388079
1.7959026	6.2327049	0.0926189	0.0235638	0.0084950	31.3913723	496.2087775	35.3445536	0.0028098	0.1817175	0.5087089
1.3696789	4.1903990	0.1142776	0.0117885	0.0012459	41.4845875	482.7947887	32.9134664	0.0028548	0.0613751	0.1418128
1.3363397	3.4208995	0.0802389	0.0257847	0.0136962	30.1335334	502.6468612	30.5579782	0.0019391	0.0230002	0.0523763
1.7509864	6.4045484	0.1542063	0.0198316	0.0065039	29.8320719	419.6506440	39.8632115	0.0024267	0.0560826	0.1389770
1.6511091	4.3467132	0.1954264	0.0182369	0.0108714	42.0177589	511.9343227	36.3661411	0.0011961	0.0122399	0.0218620
0.8542728	1.1689830	0.2272903	0.0261080	0.0102370	39.1424201	407.3832118	34.6341400	0.0020288	0.0350223	0.0945620
1.2952844	6.1908535	0.1359242	0.0292720	0.0011743	31.1661899	439.9048135	47.6184101	0.0023897	0.1127054	0.2191764
1.2083512	3.4231984	0.0665973	0.0122681	0.0084617	36.1020029	519.3936555	43.2077378	0.0026314	0.1603857	0.4667011
1.5558970	1.3597795	0.0754528	0.0297166	0.0135491	41.4287457	488.5160011	31.9660178	0.0012860	0.2778535	0.3744250
1.5295773	4.8695609	0.1642754	0.0276882	0.0090309	31.5466269	540.9554044	36.6800620	0.0025167	0.2746005	0.6342752
1.2098250	6.8499278	0.0547146	0.0143507	0.0076945	34.8154618	416.9594824	32.2685802	0.0024443	0.2787490	0.7289368
1.0043110	5.1359786	0.0812293	0.0119293	0.0067497	31.6762229	519.8742150	34.6573474	0.0026586	0.1443517	0.3585245
0.9219939	1.9363100	0.0790821	0.0105525	0.0123053	40.6130505	411.8120697	39.3745736	0.0014809	0.1341569	0.1787402
1.4292303	3.8061120	0.1934565	0.0281104	0.0111135	32.2623956	501.5286638	48.3155565	0.0019864	0.2680424	0.5630249
1.0257018	5.9254705	0.1291615	0.0274733	0.0067742	36.8430876	427.6637694	35.6143921	0.0010574	0.1657059	0.4042870
1.5592336	1.9394326	0.1359542	0.0170749	0.0124352	36.4185993	544.7107404	46.6796298	0.0026519	0.1957144	0.3781356
1.3692951	4.8333987	0.1073124	0.0220789	0.0139904	39.7738574	519.4636783	31.4291672	0.0028624	0.1427710	0.2357661
1.0382750	7.4119480	0.1774767	0.0157702	0.0143946	29.2064384	530.6711801	36.8583609	0.0029842	0.2768953	0.8125366
0.9188282	6.8833875	0.1015592	0.0276228	0.0074443	34.8128302	409.1500456	43.8109224	0.0027652	0.1814241	0.3998513
1.7051726	3.8985480	0.0745775	0.0205277	0.0139771	32.1089105	538.5205450	36.9576776	0.0014396	0.1149510	0.2432209
1.7702799	5.3480459	0.2433509	0.0262840	0.0107090	37.9738361	515.8303516	33.6235520	0.0027542	0.0170773	0.0450012
1.1181143	6.1134349	0.0954204	0.0149203	0.0095577	29.4710589	497.3155747	34.2954597	0.0013447	0.1707484	0.4948762
0.8734846	3.5407762	0.1385342	0.0169468	0.0138219	33.9356598	409.5502639	30.7945317	0.0026513	0.2284745	0.6090199
1.5097556	6.8388683	0.1482335	0.0115086	0.0074153	42.5647281	415.6373034	34.0812526	0.0028523	0.1858740	0.4764047
1.5150218	6.4035356	0.2168338	0.0213106	0.0056079	33.8755104	455.3940376	39.2888782	0.0025567	0.1056961	0.1877108
1.7631659	3.2971570	0.1662757	0.0229679	0.0124319	34.3373436	414.8460686	41.9907843	0.0010508	0.1134114	0.2808372
1.3719734	6.6082406	0.1448249	0.0133714	0.0123366	40.8560308	474.0716100	41.6375200	0.0014499	0.2240596	0.3905167
1.7943281	5.6045173	0.0916656	0.0122880	0.0079312	30.6685004	512.0721287	45.0311072	0.0016084	0.1299198	0.3528012
1.4518473	6.7913634	0.0647767	0.0179302	0.0139415	34.6919082	538.3730606	31.9800455	0.0019448	0.1876677	0.4465678
1.3936772	1.7587005	0.0991679	0.0198328	0.0072905	34.6447610	518.5030142	41.3929150	0.0026370	0.2583450	0.4427311
0.9556779	6.1002853	0.1181928	0.0254027	0.0093866	39.2503865	481.0389227	32.5625780	0.0029107	0.2036758	0.6077991
0.8006303	4.1787425	0.0835613	0.0228747	0.0107139	40.6505316	441.5461519	47.9483341	0.0012420	0.2027481	0.5311760
1.4431774	1.7358675	0.1829265	0.0205431	0.0082023	42.6887009	436.1164196	33.1025937	0.0025982	0.2363858	0.3097832
1.2608417	2.6253406	0.0898172	0.0172018	0.0049340	39.1610653	464.1170640	47.4776632	0.0027553	0.2666112	0.6208253
1.5634560	1.9754193	0.1007301	0.0217801	0.0046273	29.2133794	435.6136297	35.5662724	0.0012034	0.1817979	0.2161908
0.8708727	5.2079467	0.1079684	0.0191366	0.0147311	29.9413764	469.0454595	44.4376691	0.0022717	0.0586588	0.0943721
1.1097080	2.1016144	0.1772272	0.0187825	0.0149838	40.5547539	515.2438470	38.7980845	0.0029988	0.0950490	0.1805238
1.1999308	5.1710974	0.1519921	0.0100412	0.0053090	30.8292749	543.8696260	38.1773060	0.0025105	0.0110172	0.0227978
1.2573405	7.6786475	0.2042918	0.0181986	0.0145183	35.8677311	415.1299785	41.4569577	0.0016559	0.2844274	0.3886464
1.7106300	6.3106630	0.2033617	0.0213581	0.0088368	42.0155476	444.7687607	46.0440340	0.0014808	0.1602281	0.1602316
0.9112660	7.6490289	0.2390075	0.0248382	0.0055941	31.8510724	484.6738942	32.6128404	0.0027636	0.1518835	0.2675922
1.2826825	3.4776534	0.1935719	0.0248266	0.0066993	41.6053633	527.7341661	45.0596031	0.0020961	0.1159821	0.2245095
1.6986410	4.7305012	0.1111133	0.0176052	0.0044398	41.1090705	423.9663212	34.5307994	0.0026884	0.0401193	0.0936205
1.0138511	4.5774040	0.1506708	0.0254374	0.0106837	32.4187565	530.4388020	32.8037417	0.0015489	0.2596677	0.3020094
1.1432491	6.4398526	0.0921084	0.0126155	0.0141029	35.1589992	520.1531988	38.7540022	0.0014324	0.0537060	0.1018756
1.1947030	6.3645674	0.2066041	0.0107244	0.0081377	33.3858960	405.7899813	44.8970774	0.0027380	0.2377738	0.3697626
1.5970266	7.3933909	0.0848051	0.0244303	0.0088040	39.2878907	516.9063981	33.9155951	0.0015486	0.1823520	0.2885874
1.4471692	2.9500837	0.0936378	0.0229454	0.0132596	32.6364327	543.4149517	36.7466623	0.0018726	0.2957882	0.7353620
1.3442023	3.9005042	0.1476144	0.0201374	0.0134240	35.5311587	430.5198340	40.6764688	0.0016035	0.2314715	0.6632677
0.9860575	3.4156616	0.0520848	0.0140546	0.0079995	31.0702600	445.2376849	46.0852991	0.0020621	0.2460498	0.4558752
1.2323481	7.8873560	0.2316311	0.0246376	0.0091878	38.9855216	451.3838686	31.3021815	0.0029070	0.0029151	0.0029776
1.1032591	4.1588898	0.1394100	0.0175661	0.0136941	32.3923874	419.8090711	40.1922958	0.0021826	0.2988483	0.8623114
1.6914017	6.4898654	0.2386325	0.0278022	0.0119865	36.0201470	510.4677521	44.1587924	0.0010379	0.2724373	0.3221127
0.9130930	6.9014563	0.0552071	0.0282621	0.0139722	32.1711034	423.3344358	48.4521573	0.0022144	0.2864330	0.4516996
1.7445376	4.5381669	0.0961240	0.0287424	0.0087734	38.2138594	414.1776996	42.2105274	0.0015885	0.1754661	0.4827680
1.5196673	5.2266335	0.1481476	0.0126570	0.0103170	28.8538101	411.9108182	45.9695215	0.0023410	0.2305390	0.6048585
1.3918335	4.9016343	0.1805615	0.0237297	0.0065180	34.5688540	532.5301484	36.8527381	0.0022005	0.1843080	0.3610497
1.6634113	2.6474178	0.0589063	0.0299567	0.0111331	40.7834455	535.0066369	34.5415314	0.0020378	0.1593560	0.2493289
1.7736823	3.8214306	0.2305133	0.0146477	0.0104764	39.9401509	402.8626963	45.5354934	0.0011897	0.1641908	0.1875983
1.5049942	5.9272514	0.2393596	0.0175048	0.0113011	42.1899211	448.5699142	34.2700427	0.0026677	0.1114908	0.2631894
1.6106257	6.1728370	0.1168295	0.0241764	0.0079569	42.6924074	504.3220165	42.2504086	0.0011412	0.1225109	0.2327752
0.9933072	4.4848547	0.0618637	0.0214239	0.0137536	33.3280329	521.0670007	35.5153858	0.0021871	0.0076036	0.0222325
1.0955267	3.2262368	0.1061418	0.0195251	0.0076276	30.8840509	463.2382217	45.7033408	0.0017451	0.1086348	0.2409920
1.2337424	7.2733206	0.2162713	0.0170678	0.0143345	28.4506728	526.5957014	41.0547555	0.0010799	0.0713811	0.1050619
1.6356418	2.1386323	0.1604271	0.0133190	0.0061072	39.4681871	432.1376331	30.1826963	0.0027279	0.0294352	0.0842347
1.3115594	3.4426067	0.1183659	0.0205905	0.0104267	29.3811724	408.4877207	40.7424704	0.0015002	0.1087678	0.1468213
0.9384931	2.6763802	0.1879925	0.0168769	0.0109994	35.2552516	420.8628133	42.0919487	0.0019363	0.0499750	0.0991496
1.2725702	5.1090268	0.2030703	0.0113558	0.0100602	29.0472418	412.4796387	42.5529813	0.0023970	0.1703793	0.4190330
1.6417105	7.1998374	0.1552617	0.0129203	0.0083322	41.3697701	524.5019659	45.4097429	0.0014183	0.1795699	0.4182690
0.9277468	6.2900851	0.2025137	0.0102372	0.0081725	32.9349347	449.8057541	35.9330031	0.0025168	0.0263550	0.0415385
1.2321767	6.3503357	0.1688649	0.0224523	0.0128828	29.2541123	449.0762611	33.9798011	0.0019290	0.0643331	0.1447126
1.1943207	1.6573116	0.0519848	0.0172752	0.0051628	32.4590228	515.5152430	32.7093650	0.0014919	0.2170735	0.4765774
1.5998105	3.4848843	0.2135424	0.0252662	0.0077465	36.2639061	504.4933494	43.7788308	0.0014858	0.1836814	0.2348480
1.1398799	1.6171566	0.2123067	0.0224008	0.0124498	31.0873774	470.3680810	30.4730784	0.0029879	0.2101864	0.4457789
0.9443533	6.5741648	0.1095052	0.0244970	0.0091148	29.6421285	516.6499031	44.8766761	0.0014770	0.0414796	0.1005391
1.3012837	3.4352076	0.2231787	0.0209603	0.0034725	31.9753391	525.8856772	33.6109064	0.0017968	0.1587554	0.1783795
1.0456396	6.6122148	0.0607439	0.0170887	0.0097531	36.6388362	500.4959551	35.2316992	0.0014094	0.1379187	0.3526930
1.0826602	2.2223071	0.1704019	0.0219279	0.0108974	42.3987039	446.9776390	44.0943507	0.0015318	0.0453842	0.0988195
0.8302775	7.3875444	0.1160171	0.0153562	0.0106947	33.1438108	528.3615811	47.4472088	0.0010041	0.1030533	0.2105712
1.5562170	5.6219909	0.2398242	0.0221066	0.0046561	35.0973680	418.6158454	32.7019378	0.0014257	0.1505934	0.4017549
0.9537418	6.4629529	0.1498739	0.0179493	0.0139620	38.1367286	500.6271077	36.7560590	0.0023891	0.0984288	0.1297953
0.9718655	4.1973227	0.0772874	0.0178855	0.0083749	35.4387371	491.2614617	34.4544084	0.0014439	0.2923722	0.6851221
0.8146570	6.8526732	0.1486380	0.0152128	0.0127184	28.4026011	498.7794889	37.2678882	0.0027208	0.0563293	0.1354944
1.7811293	1.2624611	0.1183983	0.0167034	0.0039670	31.8250060	529.5042188	39.5406611	0.0013653	0.0016932	0.0033641
1.6134323	1.4279853	0.0825302	0.0110413	0.0066531	41.3205510	482.4878578	47.1004233	0.0018482	0.2923013	0.3157167
1.5366788	7.3055275	0.1735817	0.0196057	0.0076008	42.0740421	544.0014664	49.3194330	0.0028247	0.2230483	0.4417226
1.3241707	7.1773567	0.1898831	0.0126135	0.0080499	32.8720257	530.7315541	31.6404732	0.0022871	0.1907524	0.3727316
1.7477692	2.7138541	0.1429252	0.0258261	0.0056065	28.1209150	530.2920987	45.0970581	0.0015542	0.2151262	0.3904084
1.5092885	2.5069039	0.2183642	0.0123207	0.0143983	35.1178964	508.1639471	46.7484720	0.0025731	0.0103110	0.0200587
1.5640227	5.6541875	0.0973506	0.0256586	0.0145464	31.3912323	518.3229337	40.2262635	0.0014077	0.0502526	0.0511910
1.5387976	7.3080586	0.1391376	0.0199897	0.0092203	35.4814483	414.6232930	38.6577341	0.0029934	0.1120928	0.2229183
1.7274992	4.4159002	0.1228028	0.0166904	0.0093887	33.6177602	469.9984612	48.1963073	0.0028588	0.2626121	0.7186593
1.4601802	7.2736257	0.0885559	0.0249000	0.0096681	35.9701030	477.8086148	44.6939587	0.0022503	0.2034646	0.3492585
1.1203780	3.9202550	0.0709765	0.0252802	0.0135372	39.5927290	438.8760763	41.2763540	0.0011127	0.0618749	0.1715234
